"activity" "subject" "acc.sig" "sensor" "measurement" "axis" "average"
"WALKING" 23 "Body" "Gyro" "mean()" "Y" -0.0640197920966102
"WALKING" 24 "Body" "Gyro" "mean()" "Y" -0.0658435879913793
"WALKING" 25 "Body" "Gyro" "mean()" "Y" -0.0820768065347297
"WALKING" 26 "Body" "Gyro" "mean()" "Y" -0.0841507651508475
"WALKING" 27 "Body" "Gyro" "mean()" "Y" -0.0365348163649123
"WALKING" 28 "Body" "Gyro" "mean()" "Y" -0.0172822168012963
"WALKING" 29 "Body" "Gyro" "mean()" "Y" -0.081960153154717
"WALKING" 30 "Body" "Gyro" "mean()" "Y" -0.0649170927338462
"WALKING_DOWNSTAIRS" 1 "Body" "Gyro" "mean()" "Y" -0.0909371290204082
"WALKING_DOWNSTAIRS" 2 "Body" "Gyro" "mean()" "Y" -0.00482329231914894
"WALKING_DOWNSTAIRS" 3 "Body" "Gyro" "mean()" "Y" -0.0139358043959184
"WALKING_DOWNSTAIRS" 4 "Body" "Gyro" "mean()" "Y" -0.0704025952333333
"WALKING_DOWNSTAIRS" 5 "Body" "Gyro" "mean()" "Y" -0.0707805998787234
"WALKING_DOWNSTAIRS" 6 "Body" "Gyro" "mean()" "Y" -0.0341782208604167
"WALKING_DOWNSTAIRS" 7 "Body" "Gyro" "mean()" "Y" -0.049717460606383
"WALKING_DOWNSTAIRS" 8 "Body" "Gyro" "mean()" "Y" -0.0500760173342105
"WALKING_DOWNSTAIRS" 9 "Body" "Gyro" "mean()" "Y" -0.0712598843142857
"WALKING_DOWNSTAIRS" 10 "Body" "Gyro" "mean()" "Y" -0.106742538831579
"WALKING_DOWNSTAIRS" 11 "Body" "Gyro" "mean()" "Y" -0.0262775345369565
"WALKING_DOWNSTAIRS" 12 "Body" "Gyro" "mean()" "Y" -0.0427336692521739
"WALKING_DOWNSTAIRS" 13 "Body" "Gyro" "mean()" "Y" -0.0237205719148936
"WALKING_DOWNSTAIRS" 14 "Body" "Gyro" "mean()" "Y" -0.0945288409066667
"WALKING_DOWNSTAIRS" 15 "Body" "Gyro" "mean()" "Y" -0.0346755727619048
"WALKING_DOWNSTAIRS" 16 "Body" "Gyro" "mean()" "Y" -0.068264792706383
"WALKING_DOWNSTAIRS" 17 "Body" "Gyro" "mean()" "Y" -0.123517195928261
"WALKING_DOWNSTAIRS" 18 "Body" "Gyro" "mean()" "Y" -0.0636214336761818
"WALKING_DOWNSTAIRS" 19 "Body" "Gyro" "mean()" "Y" 0.0274707556666667
"WALKING_DOWNSTAIRS" 20 "Body" "Gyro" "mean()" "Y" 0.0139023395111111
"WALKING_DOWNSTAIRS" 21 "Body" "Gyro" "mean()" "Y" 0.0162145300888889
"WALKING_DOWNSTAIRS" 22 "Body" "Gyro" "mean()" "Y" -0.0697154455833333
"WALKING_DOWNSTAIRS" 23 "Body" "Gyro" "mean()" "Y" -0.0853077464277778
"WALKING_DOWNSTAIRS" 24 "Body" "Gyro" "mean()" "Y" -0.0542300245127273
"WALKING_DOWNSTAIRS" 25 "Body" "Gyro" "mean()" "Y" -0.101115076366897
"WALKING_DOWNSTAIRS" 26 "Body" "Gyro" "mean()" "Y" -0.1003822042168
"WALKING_DOWNSTAIRS" 27 "Body" "Gyro" "mean()" "Y" -0.0163131590545455
"WALKING_DOWNSTAIRS" 28 "Body" "Gyro" "mean()" "Y" 0.00710564286763044
"WALKING_DOWNSTAIRS" 29 "Body" "Gyro" "mean()" "Y" -0.0851045889895833
"WALKING_DOWNSTAIRS" 30 "Body" "Gyro" "mean()" "Y" -0.0693112411951613
"WALKING_UPSTAIRS" 1 "Body" "Gyro" "mean()" "Y" -0.166170015088679
"WALKING_UPSTAIRS" 2 "Body" "Gyro" "mean()" "Y" -0.0320883097395833
"WALKING_UPSTAIRS" 3 "Body" "Gyro" "mean()" "Y" -0.139275405637288
"WALKING_UPSTAIRS" 4 "Body" "Gyro" "mean()" "Y" -0.0859471683596154
"WALKING_UPSTAIRS" 5 "Body" "Gyro" "mean()" "Y" -0.117195551802128
"WALKING_UPSTAIRS" 6 "Body" "Gyro" "mean()" "Y" -0.0518981989072549
"WALKING_UPSTAIRS" 7 "Body" "Gyro" "mean()" "Y" -0.00247161973
"WALKING_UPSTAIRS" 8 "Body" "Gyro" "mean()" "Y" -0.204205356087805
"WALKING_UPSTAIRS" 9 "Body" "Gyro" "mean()" "Y" -0.0412587909579592
"WALKING_UPSTAIRS" 10 "Body" "Gyro" "mean()" "Y" -0.0954600216446809
"WALKING_UPSTAIRS" 11 "Body" "Gyro" "mean()" "Y" -0.0566928808703704
"WALKING_UPSTAIRS" 12 "Body" "Gyro" "mean()" "Y" -0.0411314519307692
"WALKING_UPSTAIRS" 13 "Body" "Gyro" "mean()" "Y" 0.00381966911090909
"WALKING_UPSTAIRS" 14 "Body" "Gyro" "mean()" "Y" -0.123499570044444
"WALKING_UPSTAIRS" 15 "Body" "Gyro" "mean()" "Y" -0.154721289270833
"WALKING_UPSTAIRS" 16 "Body" "Gyro" "mean()" "Y" -0.0486136789705882
"WALKING_UPSTAIRS" 17 "Body" "Gyro" "mean()" "Y" -0.0548455941370417
"WALKING_UPSTAIRS" 18 "Body" "Gyro" "mean()" "Y" -0.0526133819862069
"WALKING_UPSTAIRS" 19 "Body" "Gyro" "mean()" "Y" -0.134514320575
"WALKING_UPSTAIRS" 20 "Body" "Gyro" "mean()" "Y" -0.174650964745098
"WALKING_UPSTAIRS" 21 "Body" "Gyro" "mean()" "Y" -0.155622431382979
"WALKING_UPSTAIRS" 22 "Body" "Gyro" "mean()" "Y" -0.181458414495238
"WALKING_UPSTAIRS" 23 "Body" "Gyro" "mean()" "Y" -0.111564389137255
"WALKING_UPSTAIRS" 24 "Body" "Gyro" "mean()" "Y" -0.105932947294915
"WALKING_UPSTAIRS" 25 "Body" "Gyro" "mean()" "Y" -0.109437658104615
"WALKING_UPSTAIRS" 26 "Body" "Gyro" "mean()" "Y" -0.0657601804418182
"WALKING_UPSTAIRS" 27 "Body" "Gyro" "mean()" "Y" 0.00212499391686275
"WALKING_UPSTAIRS" 28 "Body" "Gyro" "mean()" "Y" 0.0212250958019608
"WALKING_UPSTAIRS" 29 "Body" "Gyro" "mean()" "Y" -0.152328112210204
"WALKING_UPSTAIRS" 30 "Body" "Gyro" "mean()" "Y" -0.0779606464676923
"LAYING" 1 "Body" "Gyro" "mean()" "Z" 0.14868943626
"LAYING" 2 "Body" "Gyro" "mean()" "Z" 0.144882846104167
"LAYING" 3 "Body" "Gyro" "mean()" "Z" 0.137999561112903
"LAYING" 4 "Body" "Gyro" "mean()" "Z" 0.169720404092593
"LAYING" 5 "Body" "Gyro" "mean()" "Z" 0.159894366942308
"LAYING" 6 "Body" "Gyro" "mean()" "Z" 0.179102058245614
"LAYING" 7 "Body" "Gyro" "mean()" "Z" 0.155920029769231
"LAYING" 8 "Body" "Gyro" "mean()" "Z" 0.13818830737037
"LAYING" 9 "Body" "Gyro" "mean()" "Z" 0.101275010682
"LAYING" 10 "Body" "Gyro" "mean()" "Z" 0.104720478344828
"LAYING" 11 "Body" "Gyro" "mean()" "Z" 0.152019015929825
"LAYING" 12 "Body" "Gyro" "mean()" "Z" 0.14519184795
"LAYING" 13 "Body" "Gyro" "mean()" "Z" 0.117819614790323
"LAYING" 14 "Body" "Gyro" "mean()" "Z" 0.149124058235294
"LAYING" 15 "Body" "Gyro" "mean()" "Z" 0.113451899791667
"LAYING" 16 "Body" "Gyro" "mean()" "Z" 0.0966210349428571
"LAYING" 17 "Body" "Gyro" "mean()" "Z" 0.111440490309859
"LAYING" 18 "Body" "Gyro" "mean()" "Z" 0.0937781948153846
"LAYING" 19 "Body" "Gyro" "mean()" "Z" 0.10860511373494
"LAYING" 20 "Body" "Gyro" "mean()" "Z" 0.123680209926471
"LAYING" 21 "Body" "Gyro" "mean()" "Z" 0.0980906517
"LAYING" 22 "Body" "Gyro" "mean()" "Z" 0.145003879319444
"LAYING" 23 "Body" "Gyro" "mean()" "Z" 0.111078594708333
"LAYING" 24 "Body" "Gyro" "mean()" "Z" 0.111730746333333
"LAYING" 25 "Body" "Gyro" "mean()" "Z" 0.139718671465753
"LAYING" 26 "Body" "Gyro" "mean()" "Z" 0.152436344328947
"LAYING" 27 "Body" "Gyro" "mean()" "Z" 0.118738360783784
"LAYING" 28 "Body" "Gyro" "mean()" "Z" 0.09357912315
"LAYING" 29 "Body" "Gyro" "mean()" "Z" 0.127411971652174
"LAYING" 30 "Body" "Gyro" "mean()" "Z" 0.0938472163142857
"SITTING" 1 "Body" "Gyro" "mean()" "Z" 0.0629313811914894
"SITTING" 2 "Body" "Gyro" "mean()" "Z" 0.0412277462173913
"SITTING" 3 "Body" "Gyro" "mean()" "Z" 0.0940113975530769
"SITTING" 4 "Body" "Gyro" "mean()" "Z" 0.10115033478
"SITTING" 5 "Body" "Gyro" "mean()" "Z" 0.0823934451590909
"SITTING" 6 "Body" "Gyro" "mean()" "Z" 0.0854346006181818
"SITTING" 7 "Body" "Gyro" "mean()" "Z" 0.0259476655145833
"SITTING" 8 "Body" "Gyro" "mean()" "Z" 0.0716048809782609
"SITTING" 9 "Body" "Gyro" "mean()" "Z" 0.0807919285908
"SITTING" 10 "Body" "Gyro" "mean()" "Z" 0.0745958869444444
"SITTING" 11 "Body" "Gyro" "mean()" "Z" 0.0761739419056604
"SITTING" 12 "Body" "Gyro" "mean()" "Z" 0.0728462158235294
"SITTING" 13 "Body" "Gyro" "mean()" "Z" 0.0823432026610204
"SITTING" 14 "Body" "Gyro" "mean()" "Z" 0.0928523607037037
"SITTING" 15 "Body" "Gyro" "mean()" "Z" 0.0951978083898305
"SITTING" 16 "Body" "Gyro" "mean()" "Z" 0.0795736310463768
"SITTING" 17 "Body" "Gyro" "mean()" "Z" 0.0860053803375
"SITTING" 18 "Body" "Gyro" "mean()" "Z" 0.0848140511754386
"SITTING" 19 "Body" "Gyro" "mean()" "Z" 0.0968980718168493
"SITTING" 20 "Body" "Gyro" "mean()" "Z" 0.0642882138333333
"SITTING" 21 "Body" "Gyro" "mean()" "Z" 0.0831326042823529
"SITTING" 22 "Body" "Gyro" "mean()" "Z" 0.0804426775241936
"SITTING" 23 "Body" "Gyro" "mean()" "Z" 0.0645673209117647
"SITTING" 24 "Body" "Gyro" "mean()" "Z" 0.0800440230882353
"SITTING" 25 "Body" "Gyro" "mean()" "Z" 0.0852783892769231
"SITTING" 26 "Body" "Gyro" "mean()" "Z" 0.0711109471666667
"SITTING" 27 "Body" "Gyro" "mean()" "Z" 0.0833752812157143
"SITTING" 28 "Body" "Gyro" "mean()" "Z" 0.087025401375
"SITTING" 29 "Body" "Gyro" "mean()" "Z" 0.0580495969166667
"SITTING" 30 "Body" "Gyro" "mean()" "Z" 0.0702002598387097
"STANDING" 1 "Body" "Gyro" "mean()" "Z" 0.074800751
"STANDING" 2 "Body" "Gyro" "mean()" "Z" 0.0878351695481481
"STANDING" 3 "Body" "Gyro" "mean()" "Z" 0.0665262054098361
"STANDING" 4 "Body" "Gyro" "mean()" "Z" 0.0755636430892857
"STANDING" 5 "Body" "Gyro" "mean()" "Z" 0.0690945763946429
"STANDING" 6 "Body" "Gyro" "mean()" "Z" 0.0767394745964912
"STANDING" 7 "Body" "Gyro" "mean()" "Z" 0.0851045000566038
"STANDING" 8 "Body" "Gyro" "mean()" "Z" 0.063688907
"STANDING" 9 "Body" "Gyro" "mean()" "Z" 0.0992409332222222
"STANDING" 10 "Body" "Gyro" "mean()" "Z" 0.103251560681818
"STANDING" 11 "Body" "Gyro" "mean()" "Z" 0.0810588216170213
"STANDING" 12 "Body" "Gyro" "mean()" "Z" 0.074256819
"STANDING" 13 "Body" "Gyro" "mean()" "Z" 0.085471246877193
"STANDING" 14 "Body" "Gyro" "mean()" "Z" 0.07904758875
"STANDING" 15 "Body" "Gyro" "mean()" "Z" 0.0761946738773585
"STANDING" 16 "Body" "Gyro" "mean()" "Z" 0.0867342708846154
"STANDING" 17 "Body" "Gyro" "mean()" "Z" 0.0880561869358974
"STANDING" 18 "Body" "Gyro" "mean()" "Z" 0.0843190675616438
"STANDING" 19 "Body" "Gyro" "mean()" "Z" 0.0710520180136986
"STANDING" 20 "Body" "Gyro" "mean()" "Z" 0.0773671448739726
"STANDING" 21 "Body" "Gyro" "mean()" "Z" 0.0864863265393258
"STANDING" 22 "Body" "Gyro" "mean()" "Z" 0.0733466563174603
"STANDING" 23 "Body" "Gyro" "mean()" "Z" 0.0816888999117647
"STANDING" 24 "Body" "Gyro" "mean()" "Z" 0.077124614942029
"STANDING" 25 "Body" "Gyro" "mean()" "Z" 0.0852685438243243
"STANDING" 26 "Body" "Gyro" "mean()" "Z" 0.0776706781351351
"STANDING" 27 "Body" "Gyro" "mean()" "Z" 0.07168414632375
"STANDING" 28 "Body" "Gyro" "mean()" "Z" 0.0865173111012658
"STANDING" 29 "Body" "Gyro" "mean()" "Z" 0.0827583768461538
"STANDING" 30 "Body" "Gyro" "mean()" "Z" 0.0802514754237288
"WALKING" 1 "Body" "Gyro" "mean()" "Z" 0.0849448173042105
"WALKING" 2 "Body" "Gyro" "mean()" "Z" 0.0828336633220339
"WALKING" 3 "Body" "Gyro" "mean()" "Z" 0.0813485942827586
"WALKING" 4 "Body" "Gyro" "mean()" "Z" 0.0805677161216667
"WALKING" 5 "Body" "Gyro" "mean()" "Z" 0.0815435495892857
"WALKING" 6 "Body" "Gyro" "mean()" "Z" 0.0838808799280702
"WALKING" 7 "Body" "Gyro" "mean()" "Z" 0.0641104602035088
"WALKING" 8 "Body" "Gyro" "mean()" "Z" 0.0509657915395833
"WALKING" 9 "Body" "Gyro" "mean()" "Z" 0.111629779896154
"WALKING" 10 "Body" "Gyro" "mean()" "Z" 0.0986695731160377
"WALKING" 11 "Body" "Gyro" "mean()" "Z" 0.0843744495507542
"WALKING" 12 "Body" "Gyro" "mean()" "Z" 0.0999739123004
"WALKING" 13 "Body" "Gyro" "mean()" "Z" 0.0784205641252632
"WALKING" 14 "Body" "Gyro" "mean()" "Z" 0.0513222717627119
"WALKING" 15 "Body" "Gyro" "mean()" "Z" 0.0842484921022222
"WALKING" 16 "Body" "Gyro" "mean()" "Z" 0.0818650735686274
"WALKING" 17 "Body" "Gyro" "mean()" "Z" 0.0757132656704918
"WALKING" 18 "Body" "Gyro" "mean()" "Z" 0.0944718394625
"WALKING" 19 "Body" "Gyro" "mean()" "Z" 0.0798106981923077
"WALKING" 20 "Body" "Gyro" "mean()" "Z" 0.0851359929294118
"WALKING" 21 "Body" "Gyro" "mean()" "Z" 0.0983715930038462
"WALKING" 22 "Body" "Gyro" "mean()" "Z" 0.0775266594847826
"WALKING" 23 "Body" "Gyro" "mean()" "Z" 0.10770045065339
"WALKING" 24 "Body" "Gyro" "mean()" "Z" 0.0972006320344828
"WALKING" 25 "Body" "Gyro" "mean()" "Z" 0.0867868736891892
"WALKING" 26 "Body" "Gyro" "mean()" "Z" 0.0851069247830508
"WALKING" 27 "Body" "Gyro" "mean()" "Z" 0.118267750196491
"WALKING" 28 "Body" "Gyro" "mean()" "Z" 0.116065910925926
"WALKING" 29 "Body" "Gyro" "mean()" "Z" 0.0856852236188679
"WALKING" 30 "Body" "Gyro" "mean()" "Z" 0.0839568239261538
"WALKING_DOWNSTAIRS" 1 "Body" "Gyro" "mean()" "Z" 0.0900850142030612
"WALKING_DOWNSTAIRS" 2 "Body" "Gyro" "mean()" "Z" 0.097173808906383
"WALKING_DOWNSTAIRS" 3 "Body" "Gyro" "mean()" "Z" 0.123826738353061
"WALKING_DOWNSTAIRS" 4 "Body" "Gyro" "mean()" "Z" 0.05926394948
"WALKING_DOWNSTAIRS" 5 "Body" "Gyro" "mean()" "Z" 0.0806559989574468
"WALKING_DOWNSTAIRS" 6 "Body" "Gyro" "mean()" "Z" 0.0870012595210417
"WALKING_DOWNSTAIRS" 7 "Body" "Gyro" "mean()" "Z" 0.116894769042766
"WALKING_DOWNSTAIRS" 8 "Body" "Gyro" "mean()" "Z" 0.114143855152368
"WALKING_DOWNSTAIRS" 9 "Body" "Gyro" "mean()" "Z" 0.116804400690476
"WALKING_DOWNSTAIRS" 10 "Body" "Gyro" "mean()" "Z" 0.0724433685578947
"WALKING_DOWNSTAIRS" 11 "Body" "Gyro" "mean()" "Z" 0.057524457376087
"WALKING_DOWNSTAIRS" 12 "Body" "Gyro" "mean()" "Z" 0.0895434978391304
"WALKING_DOWNSTAIRS" 13 "Body" "Gyro" "mean()" "Z" 0.111284239655957
"WALKING_DOWNSTAIRS" 14 "Body" "Gyro" "mean()" "Z" 0.0353344537555556
"WALKING_DOWNSTAIRS" 15 "Body" "Gyro" "mean()" "Z" 0.0711758197607143
"WALKING_DOWNSTAIRS" 16 "Body" "Gyro" "mean()" "Z" 0.0835380057
"WALKING_DOWNSTAIRS" 17 "Body" "Gyro" "mean()" "Z" 0.0162878745776087
"WALKING_DOWNSTAIRS" 18 "Body" "Gyro" "mean()" "Z" 0.0987471683127273
"WALKING_DOWNSTAIRS" 19 "Body" "Gyro" "mean()" "Z" 0.163962510807692
"WALKING_DOWNSTAIRS" 20 "Body" "Gyro" "mean()" "Z" 0.103900480541333
"WALKING_DOWNSTAIRS" 21 "Body" "Gyro" "mean()" "Z" 0.148610020955556
"WALKING_DOWNSTAIRS" 22 "Body" "Gyro" "mean()" "Z" 0.0500708760555556
"WALKING_DOWNSTAIRS" 23 "Body" "Gyro" "mean()" "Z" 0.0953602497222222
"WALKING_DOWNSTAIRS" 24 "Body" "Gyro" "mean()" "Z" 0.111973650603636
"WALKING_DOWNSTAIRS" 25 "Body" "Gyro" "mean()" "Z" 0.0980750249310345
"WALKING_DOWNSTAIRS" 26 "Body" "Gyro" "mean()" "Z" 0.082221399603
"WALKING_DOWNSTAIRS" 27 "Body" "Gyro" "mean()" "Z" 0.152695027609091
"WALKING_DOWNSTAIRS" 28 "Body" "Gyro" "mean()" "Z" 0.138622425584783
"WALKING_DOWNSTAIRS" 29 "Body" "Gyro" "mean()" "Z" 0.0822244074666667
"WALKING_DOWNSTAIRS" 30 "Body" "Gyro" "mean()" "Z" 0.0895767797064516
"WALKING_UPSTAIRS" 1 "Body" "Gyro" "mean()" "Z" 0.0583595463981132
"WALKING_UPSTAIRS" 2 "Body" "Gyro" "mean()" "Z" 0.0688374021666667
"WALKING_UPSTAIRS" 3 "Body" "Gyro" "mean()" "Z" 0.0215603697
"WALKING_UPSTAIRS" 4 "Body" "Gyro" "mean()" "Z" 0.0843753843384615
"WALKING_UPSTAIRS" 5 "Body" "Gyro" "mean()" "Z" 0.0424442819489362
"WALKING_UPSTAIRS" 6 "Body" "Gyro" "mean()" "Z" 0.0664234025976471
"WALKING_UPSTAIRS" 7 "Body" "Gyro" "mean()" "Z" 0.139217071509804
"WALKING_UPSTAIRS" 8 "Body" "Gyro" "mean()" "Z" -0.0724546025804878
"WALKING_UPSTAIRS" 9 "Body" "Gyro" "mean()" "Z" 0.14569462592449
"WALKING_UPSTAIRS" 10 "Body" "Gyro" "mean()" "Z" 0.0879664182957447
"WALKING_UPSTAIRS" 11 "Body" "Gyro" "mean()" "Z" 0.0638054379968518
"WALKING_UPSTAIRS" 12 "Body" "Gyro" "mean()" "Z" 0.0898022757730769
"WALKING_UPSTAIRS" 13 "Body" "Gyro" "mean()" "Z" 0.116679563256364
"WALKING_UPSTAIRS" 14 "Body" "Gyro" "mean()" "Z" -0.0441381886666667
"WALKING_UPSTAIRS" 15 "Body" "Gyro" "mean()" "Z" 0.0911681484547917
"WALKING_UPSTAIRS" 16 "Body" "Gyro" "mean()" "Z" -0.00779288021764706
"WALKING_UPSTAIRS" 17 "Body" "Gyro" "mean()" "Z" 0.0560931358145833
"WALKING_UPSTAIRS" 18 "Body" "Gyro" "mean()" "Z" 0.0906736478431034
"WALKING_UPSTAIRS" 19 "Body" "Gyro" "mean()" "Z" -0.000233248224999999
"WALKING_UPSTAIRS" 20 "Body" "Gyro" "mean()" "Z" 0.058701941845098
"WALKING_UPSTAIRS" 21 "Body" "Gyro" "mean()" "Z" -0.00546829763829787
"WALKING_UPSTAIRS" 22 "Body" "Gyro" "mean()" "Z" 0.0157359244619048
"WALKING_UPSTAIRS" 23 "Body" "Gyro" "mean()" "Z" -0.0325557522333333
"WALKING_UPSTAIRS" 24 "Body" "Gyro" "mean()" "Z" 0.0248290702830508
"WALKING_UPSTAIRS" 25 "Body" "Gyro" "mean()" "Z" 0.0996227385527692
"WALKING_UPSTAIRS" 26 "Body" "Gyro" "mean()" "Z" 0.0721458973490909
"WALKING_UPSTAIRS" 27 "Body" "Gyro" "mean()" "Z" 0.140129855776471
"WALKING_UPSTAIRS" 28 "Body" "Gyro" "mean()" "Z" 0.103720987705882
"WALKING_UPSTAIRS" 29 "Body" "Gyro" "mean()" "Z" 0.0854318123467347
"WALKING_UPSTAIRS" 30 "Body" "Gyro" "mean()" "Z" 0.0814699303289231
"LAYING" 1 "Body" "Gyro" "std()" "X" -0.87354386782
"LAYING" 2 "Body" "Gyro" "std()" "X" -0.988275232916667
"LAYING" 3 "Body" "Gyro" "std()" "X" -0.974545752096774
"LAYING" 4 "Body" "Gyro" "std()" "X" -0.973102422222222
"LAYING" 5 "Body" "Gyro" "std()" "X" -0.979498706538461
"LAYING" 6 "Body" "Gyro" "std()" "X" -0.955378225087719
"LAYING" 7 "Body" "Gyro" "std()" "X" -0.9601268225
"LAYING" 8 "Body" "Gyro" "std()" "X" -0.965204017592593
"LAYING" 9 "Body" "Gyro" "std()" "X" -0.9422465098
"LAYING" 10 "Body" "Gyro" "std()" "X" -0.961713199827586
"LAYING" 11 "Body" "Gyro" "std()" "X" -0.980836884561403
"LAYING" 12 "Body" "Gyro" "std()" "X" -0.966090742
"LAYING" 13 "Body" "Gyro" "std()" "X" -0.972143470322581
"LAYING" 14 "Body" "Gyro" "std()" "X" -0.957221015098039
"LAYING" 15 "Body" "Gyro" "std()" "X" -0.957167680694444
"LAYING" 16 "Body" "Gyro" "std()" "X" -0.977010769857143
"LAYING" 17 "Body" "Gyro" "std()" "X" -0.975893061830986
"LAYING" 18 "Body" "Gyro" "std()" "X" -0.992872598
"LAYING" 19 "Body" "Gyro" "std()" "X" -0.981357611445783
"LAYING" 20 "Body" "Gyro" "std()" "X" -0.984477414264706
"LAYING" 21 "Body" "Gyro" "std()" "X" -0.975411857555556
"LAYING" 22 "Body" "Gyro" "std()" "X" -0.956641905833333
"LAYING" 23 "Body" "Gyro" "std()" "X" -0.981849400972222
"LAYING" 24 "Body" "Gyro" "std()" "X" -0.982651720138889
"LAYING" 25 "Body" "Gyro" "std()" "X" -0.889769639726027
"LAYING" 26 "Body" "Gyro" "std()" "X" -0.990328197763158
"LAYING" 27 "Body" "Gyro" "std()" "X" -0.988837212162162
"LAYING" 28 "Body" "Gyro" "std()" "X" -0.95516227975
"LAYING" 29 "Body" "Gyro" "std()" "X" -0.994276591304348
"LAYING" 30 "Body" "Gyro" "std()" "X" -0.973662822428571
"SITTING" 1 "Body" "Gyro" "std()" "X" -0.977211283191489
"SITTING" 2 "Body" "Gyro" "std()" "X" -0.985742027826087
"SITTING" 3 "Body" "Gyro" "std()" "X" -0.965434768461538
"SITTING" 4 "Body" "Gyro" "std()" "X" -0.9701317904
"SITTING" 5 "Body" "Gyro" "std()" "X" -0.966225485
"SITTING" 6 "Body" "Gyro" "std()" "X" -0.957367681818182
"SITTING" 7 "Body" "Gyro" "std()" "X" -0.941870953333333
"SITTING" 8 "Body" "Gyro" "std()" "X" -0.984524052826087
"SITTING" 9 "Body" "Gyro" "std()" "X" -0.9590200492
"SITTING" 10 "Body" "Gyro" "std()" "X" -0.988873097222222
"SITTING" 11 "Body" "Gyro" "std()" "X" -0.988164911509434
"SITTING" 12 "Body" "Gyro" "std()" "X" -0.974425351960784
"SITTING" 13 "Body" "Gyro" "std()" "X" -0.985844263265306
"SITTING" 14 "Body" "Gyro" "std()" "X" -0.980829981481481
"SITTING" 15 "Body" "Gyro" "std()" "X" -0.988204115254237
"SITTING" 16 "Body" "Gyro" "std()" "X" -0.981037373333333
"SITTING" 17 "Body" "Gyro" "std()" "X" -0.98963832578125
"SITTING" 18 "Body" "Gyro" "std()" "X" -0.991956958947368
"SITTING" 19 "Body" "Gyro" "std()" "X" -0.984625306849315
"SITTING" 20 "Body" "Gyro" "std()" "X" -0.976309017121212
"SITTING" 21 "Body" "Gyro" "std()" "X" -0.988410501294118
"SITTING" 22 "Body" "Gyro" "std()" "X" -0.981099172419355
"SITTING" 23 "Body" "Gyro" "std()" "X" -0.980363734264706
"SITTING" 24 "Body" "Gyro" "std()" "X" -0.988111648676471
"SITTING" 25 "Body" "Gyro" "std()" "X" -0.989907584153846
"SITTING" 26 "Body" "Gyro" "std()" "X" -0.991027700512821
"SITTING" 27 "Body" "Gyro" "std()" "X" -0.988492425142857
"SITTING" 28 "Body" "Gyro" "std()" "X" -0.979671983472222
"SITTING" 29 "Body" "Gyro" "std()" "X" -0.990178704833333
"SITTING" 30 "Body" "Gyro" "std()" "X" -0.988132669516129
"STANDING" 1 "Body" "Gyro" "std()" "X" -0.987191946603774
"STANDING" 2 "Body" "Gyro" "std()" "X" -0.972998629814815
"STANDING" 3 "Body" "Gyro" "std()" "X" -0.900462227540984
"STANDING" 4 "Body" "Gyro" "std()" "X" -0.909687974464286
"STANDING" 5 "Body" "Gyro" "std()" "X" -0.910395222321429
"STANDING" 6 "Body" "Gyro" "std()" "X" -0.947561298596491
"STANDING" 7 "Body" "Gyro" "std()" "X" -0.945247687358491
"STANDING" 8 "Body" "Gyro" "std()" "X" -0.972990379814815
"STANDING" 9 "Body" "Gyro" "std()" "X" -0.921990612
"STANDING" 10 "Body" "Gyro" "std()" "X" -0.929895057954545
"STANDING" 11 "Body" "Gyro" "std()" "X" -0.980242494680851
"STANDING" 12 "Body" "Gyro" "std()" "X" -0.883655251803279
"STANDING" 13 "Body" "Gyro" "std()" "X" -0.955577395789474
"STANDING" 14 "Body" "Gyro" "std()" "X" -0.9610917615
"STANDING" 15 "Body" "Gyro" "std()" "X" -0.947790802075472
"STANDING" 16 "Body" "Gyro" "std()" "X" -0.973400107564103
"STANDING" 17 "Body" "Gyro" "std()" "X" -0.981373082948718
"STANDING" 18 "Body" "Gyro" "std()" "X" -0.962254249589041
"STANDING" 19 "Body" "Gyro" "std()" "X" -0.946109711917808
"STANDING" 20 "Body" "Gyro" "std()" "X" -0.886749172739726
"STANDING" 21 "Body" "Gyro" "std()" "X" -0.962514526067416
"STANDING" 22 "Body" "Gyro" "std()" "X" -0.917837043333333
"STANDING" 23 "Body" "Gyro" "std()" "X" -0.942011240294118
"STANDING" 24 "Body" "Gyro" "std()" "X" -0.960738660289855
"STANDING" 25 "Body" "Gyro" "std()" "X" -0.971357421216216
"STANDING" 26 "Body" "Gyro" "std()" "X" -0.973785111216216
"STANDING" 27 "Body" "Gyro" "std()" "X" -0.9699020075
"STANDING" 28 "Body" "Gyro" "std()" "X" -0.884032232405063
"STANDING" 29 "Body" "Gyro" "std()" "X" -0.977994819846154
"STANDING" 30 "Body" "Gyro" "std()" "X" -0.911408517966102
"WALKING" 1 "Body" "Gyro" "std()" "X" -0.473535485894737
"WALKING" 2 "Body" "Gyro" "std()" "X" -0.561550255762712
"WALKING" 3 "Body" "Gyro" "std()" "X" -0.571869560172414
"WALKING" 4 "Body" "Gyro" "std()" "X" -0.500916659
"WALKING" 5 "Body" "Gyro" "std()" "X" -0.490877497857143
"WALKING" 6 "Body" "Gyro" "std()" "X" -0.446020952631579
"WALKING" 7 "Body" "Gyro" "std()" "X" -0.503313517017544
"WALKING" 8 "Body" "Gyro" "std()" "X" -0.1992097184375
"WALKING" 9 "Body" "Gyro" "std()" "X" -0.476163506730769
